Target,Method,Stat_Type,Stat_LB,Stat_Val,Stat_UB
opioid,DESC,Kendal,0.5221613894682963,0.5922036146748756,0.6592823852205947
opioid,CDDD,Spearman,0.6770184736391315,0.7671792083317006,0.8357754253941441
opioid,CDDD,R**2,0.4483006474021761,0.5955306457087821,0.6933089611763426
opioid,CDDD,Kendal,0.4908646363171447,0.5723880694770133,0.6486666087984769
opioid,DESC,Spearman,0.738834082665094,0.8196311824538576,0.8751728549209216
opioid,DESC,R**2,0.5331537669871746,0.6580696397311924,0.7588185531758698
opioid,DESC,Kendal,0.5468451812814361,0.6280524713695312,0.6936989245780918
opioid,CDDD,Spearman,0.6640697919124607,0.763596643562642,0.8369087842313937
opioid,CDDD,R**2,0.4395575868126855,0.5831549615520457,0.6987110793409073
opioid,CDDD,Kendal,0.48642479925416904,0.5716235010446763,0.6476180780014101
opioid,DESC,Spearman,0.7363535936230317,0.8160867803012175,0.8687921627455191
opioid,DESC,R**2,0.564081358145166,0.6788272772761752,0.7594531751823927
opioid,DESC,Kendal,0.5494124245973654,0.6177605782033638,0.6803519780311301
opioid,CDDD,Spearman,0.6649702154632771,0.7518944969504963,0.8177914591899967
opioid,CDDD,R**2,0.44971416148887466,0.5780455131798767,0.6730523622060831
opioid,CDDD,Kendal,0.4719452793704554,0.5461343979922919,0.6147514546888292
opioid,DESC,Spearman,0.7633688320658384,0.8320826110287757,0.8786587443201748
opioid,DESC,R**2,0.6008695538047203,0.6989651296841259,0.7646881822999463
opioid,DESC,Kendal,0.5666258751507849,0.6359653660558277,0.7007863871033058
opioid,CDDD,Spearman,0.7145925070312402,0.7911270122674787,0.8439385866026614
opioid,CDDD,R**2,0.504731882445862,0.6159496907549702,0.7103537703801935
opioid,CDDD,Kendal,0.515005792954599,0.5839435343651215,0.6472646992312322
opioid,DESC,Spearman,0.7131676725737245,0.8004782781231953,0.8604708557454831
opioid,DESC,R**2,0.577719712259373,0.6747145181762491,0.7559704210207218
opioid,DESC,Kendal,0.5261532526626542,0.6078313515150967,0.6762450499687863
opioid,CDDD,Spearman,0.6232756795140455,0.7290227902704162,0.8148912690876163
opioid,CDDD,R**2,0.43810409891931906,0.5734114768952037,0.6764043813794524
opioid,CDDD,Kendal,0.4521514226087427,0.5391974317910323,0.6132370410066228
opioid,DESC,Spearman,0.7656394191961364,0.8277658369821361,0.8699045906267783
opioid,DESC,R**2,0.6016724181990636,0.69081271141749,0.7630577348713775
opioid,DESC,Kendal,0.5655218281667772,0.6244382915347408,0.6823796397819707
opioid,CDDD,Spearman,0.6798951603399042,0.7788681313478453,0.842231032156299
opioid,CDDD,R**2,0.45776387415264136,0.5997699871904634,0.7044146312637867
opioid,CDDD,Kendal,0.49558341903897674,0.5821437799272905,0.6561045245564269
opioid,DESC,Spearman,0.691611696237168,0.7794557601634003,0.8510433495846095
opioid,DESC,R**2,0.5174787179154858,0.6465189325955001,0.738859508650182
opioid,DESC,Kendal,0.5056208639288753,0.5852247746021634,0.6618860117930111
opioid,CDDD,Spearman,0.6706863897880301,0.7648017026711793,0.8304384676669785
opioid,CDDD,R**2,0.4803328431290346,0.6090832839791491,0.7021894957028718
opioid,CDDD,Kendal,0.4890091304647107,0.5684341098757649,0.6421375478085911
opioid,DESC,Spearman,0.7016726730871042,0.7842684788028715,0.8400932388075146
opioid,DESC,R**2,0.4900477372210407,0.605287530099699,0.698328041017331
opioid,DESC,Kendal,0.5118254477905115,0.5797885476619518,0.6410304719357711
opioid,CDDD,Spearman,0.6738552964335824,0.7574156628622011,0.8221755071294021
opioid,CDDD,R**2,0.4348233076293077,0.56362233235203,0.6671460270834327
opioid,CDDD,Kendal,0.4782832652347796,0.5510247053273835,0.6179876298356866
opioid,DESC,Spearman,0.6941096133921993,0.7838548307468243,0.8471003891665329
opioid,DESC,R**2,0.5788846571705764,0.6922844522749771,0.7817872052999946
opioid,DESC,Kendal,0.5020085609806509,0.5881219959930405,0.6634819855633585
opioid,CDDD,Spearman,0.6658879606938596,0.7697442116045633,0.8391541261758751
opioid,CDDD,R**2,0.5254799588059257,0.6538696366263135,0.7529211249725573
opioid,CDDD,Kendal,0.4841739055005864,0.5742154638878975,0.6503301900615245
opioid,DESC,Spearman,0.7366036663365829,0.8152153516344622,0.8714390291242252
opioid,DESC,R**2,0.5466383188266496,0.6672485606844158,0.751334808180475
opioid,DESC,Kendal,0.5508469515659595,0.6172022071442118,0.6823288809765256
opioid,CDDD,Spearman,0.6714407195498898,0.7585217500815565,0.8241317678917066
opioid,CDDD,R**2,0.4447784959293471,0.5831729427737555,0.6956683214427809
opioid,CDDD,Kendal,0.48183598606085354,0.5626171493748491,0.6331109579264779
Glycogen,DESC,Spearman,0.7057467422020108,0.7653514231536773,0.8112554584760485
Glycogen,DESC,R**2,0.49041613016067853,0.5628648374411491,0.6263348027784787
Glycogen,DESC,Kendal,0.5152074407043117,0.5676091622274073,0.6148364688190721
Glycogen,CDDD,Spearman,0.6456091253230515,0.7207784425726074,0.7766554165786685
Glycogen,CDDD,R**2,0.4090674852614308,0.49151365759797305,0.5530443458662776
Glycogen,CDDD,Kendal,0.47265585131197774,0.5264063877103402,0.5784861565230497
Glycogen,DESC,Spearman,0.6736430234192824,0.7408981781265082,0.793355107181092
Glycogen,DESC,R**2,0.47132815093712477,0.5384089216057085,0.6010674215739232
Glycogen,DESC,Kendal,0.4930855423966064,0.5493899099646717,0.6087882864921066
Glycogen,CDDD,Spearman,0.6097146662975067,0.6900960860836187,0.7497477910329378
Glycogen,CDDD,R**2,0.38148913098162646,0.46999675645731864,0.5394463908834185
Glycogen,CDDD,Kendal,0.4391349512154102,0.5051729904910408,0.5616373251947205
Glycogen,DESC,Spearman,0.6614133217051488,0.7306555382410633,0.7852651623207827
Glycogen,DESC,R**2,0.44928970083290115,0.5284637678068087,0.596380875842767
Glycogen,DESC,Kendal,0.4810396676672032,0.5373889079804135,0.5936843217627796
Glycogen,CDDD,Spearman,0.5882416311027171,0.6665726754466752,0.7335298362670901
Glycogen,CDDD,R**2,0.34538715840962714,0.43332407941789663,0.5080330424280002
Glycogen,CDDD,Kendal,0.41986995690865897,0.4804680002833103,0.5360851213000669
Glycogen,DESC,Spearman,0.6659861337187744,0.732425151824546,0.7856536447489592
Glycogen,DESC,R**2,0.44524911318693194,0.5264246088026011,0.5951684282994798
Glycogen,DESC,Kendal,0.4841517195442222,0.5410770874995056,0.6009779100098759
Glycogen,CDDD,Spearman,0.6554896322306681,0.7253347412868663,0.7805722873039711
Glycogen,CDDD,R**2,0.40702116517847065,0.48288688872266927,0.5459418730061119
Glycogen,CDDD,Kendal,0.47372713696254554,0.5305555582067641,0.5837929393240593
Glycogen,DESC,Spearman,0.6647717111906633,0.7344432066575265,0.7898950737009116
Glycogen,DESC,R**2,0.45650030224474186,0.5350787725219217,0.6009200399361729
Glycogen,DESC,Kendal,0.48555860650114585,0.543116845872249,0.5969403669946488
Glycogen,CDDD,Spearman,0.6081339259763637,0.6853104527843528,0.7495893815359689
Glycogen,CDDD,R**2,0.3677318140313467,0.446143276489109,0.521727837620068
Glycogen,CDDD,Kendal,0.43527866789750974,0.4955663107611434,0.5522264937960589
Glycogen,DESC,Spearman,0.6488873824184073,0.7218712331604743,0.781014424469191
Glycogen,DESC,R**2,0.43614679478292673,0.5210891258201272,0.5918080628487551
Glycogen,DESC,Kendal,0.47892491889036387,0.5346783201976325,0.5940843249328839
Glycogen,CDDD,Spearman,0.611248788185314,0.6855123768215944,0.7489372902817374
Glycogen,CDDD,R**2,0.3696996734006959,0.4494393161397672,0.5159990749024702
Glycogen,CDDD,Kendal,0.4329203956977887,0.4951304882106247,0.5516139586860348
Glycogen,DESC,Spearman,0.6529783410585381,0.730934792025043,0.7878593047557949
Glycogen,DESC,R**2,0.4300300527773226,0.513880171514276,0.5867260750961807
Glycogen,DESC,Kendal,0.4842117532108568,0.5431590699892408,0.596061618295007
Glycogen,CDDD,Spearman,0.5939975618817466,0.6741225613549692,0.7376628617705404
Glycogen,CDDD,R**2,0.36102766011834003,0.441616058558047,0.5124873355231956
Glycogen,CDDD,Kendal,0.4246435055899533,0.4872937023589382,0.5440583455661387
Glycogen,DESC,Spearman,0.6475839388549303,0.7258993966817137,0.7863195329825048
Glycogen,DESC,R**2,0.44701420074043297,0.5311883000176472,0.604777536531582
Glycogen,DESC,Kendal,0.4722523854576705,0.5382164834800606,0.593974157173451
Glycogen,CDDD,Spearman,0.5910083637843819,0.6689715306850138,0.73390112752829
Glycogen,CDDD,R**2,0.3742172301546559,0.4536970833909192,0.5210928097172173
Glycogen,CDDD,Kendal,0.4175634147737417,0.4819410100536382,0.536415221004174
Glycogen,DESC,Spearman,0.6601706480530438,0.7330781949895208,0.7904430708750325
Glycogen,DESC,R**2,0.43498763091149434,0.517557729350514,0.5860463389392356
Glycogen,DESC,Kendal,0.4886087226449519,0.5416774043933468,0.595648442336619
Glycogen,CDDD,Spearman,0.6355223658692146,0.7070513743111276,0.766034633748316
Glycogen,CDDD,R**2,0.40944803297326837,0.488304193616785,0.5504459294614279
Glycogen,CDDD,Kendal,0.4544589557404075,0.5171656263396104,0.5796919085751805
Glycogen,DESC,Spearman,0.6901885237594736,0.7528282706947791,0.8065706940262479
Glycogen,DESC,R**2,0.4682182853994586,0.542052888855826,0.610459688725123
Glycogen,DESC,Kendal,0.5037789376175246,0.5637707603363563,0.614907215901036
Glycogen,CDDD,Spearman,0.641292473342514,0.7178658052421527,0.7801065098166052
Glycogen,CDDD,R**2,0.4183245987495938,0.4977775351971224,0.5653479575462849
Glycogen,CDDD,Kendal,0.4644219508910691,0.5265304166979652,0.5849124413452775
erbB1,DESC,Spearman,0.7649996349185955,0.7932417859874243,0.8161352449499806
erbB1,DESC,R**2,0.5813413774243654,0.620638036661763,0.655639142574943
erbB1,DESC,Kendal,0.5621892814371199,0.5884035755207401,0.6141078935643852
erbB1,CDDD,Spearman,0.7380924143594089,0.7680673747627964,0.7941899743160047
erbB1,CDDD,R**2,0.532725168422566,0.5747215641608523,0.6118029228578838
erbB1,CDDD,Kendal,0.5347453751425792,0.5623730229545526,0.589222633443356
erbB1,DESC,Spearman,0.7713336353791693,0.7987404166331948,0.8230857473401438
erbB1,DESC,R**2,0.5912703519682545,0.6293118251471965,0.6635633930644558
erbB1,DESC,Kendal,0.5690192563874847,0.5958626504008764,0.6232097300706848
erbB1,CDDD,Spearman,0.7463644435754295,0.7751729074490602,0.7993753836911788
erbB1,CDDD,R**2,0.5441611653426982,0.5849905969140705,0.6199905321740208
erbB1,CDDD,Kendal,0.5422282811271142,0.5719418226970763,0.6009276671345853
erbB1,DESC,Spearman,0.7681333422011035,0.7973811792439478,0.81988411281811
erbB1,DESC,R**2,0.5813092583399134,0.6196974692767546,0.6544719019300608
erbB1,DESC,Kendal,0.5667664918191175,0.5943517868560466,0.6221109095818218
erbB1,CDDD,Spearman,0.7487442881775934,0.7785665813281065,0.80368327622954
erbB1,CDDD,R**2,0.5411798089670062,0.5817103286930962,0.6193300949321614
erbB1,CDDD,Kendal,0.5458012906161479,0.5721520225692117,0.5999274878823273
erbB1,DESC,Spearman,0.7662677758995089,0.7922706830069285,0.8173054894779852
erbB1,DESC,R**2,0.5682005120921092,0.6139232806906634,0.6526011949106107
erbB1,DESC,Kendal,0.5617417851359473,0.5885238546896626,0.6137748089624977
erbB1,CDDD,Spearman,0.7348064765559859,0.7640262908293546,0.7923645139960978
erbB1,CDDD,R**2,0.5220889753445246,0.566264722090337,0.6083366825093977
erbB1,CDDD,Kendal,0.5313841280105498,0.561451576715473,0.5894362577089237
erbB1,DESC,Spearman,0.75615148934258,0.7855590765378427,0.8111933440193064
erbB1,DESC,R**2,0.5714069617794304,0.6109069622221782,0.6484894073914994
erbB1,DESC,Kendal,0.5534699177209784,0.5809312586151314,0.6085843852221055
erbB1,CDDD,Spearman,0.7324729709087424,0.763829795250458,0.7914753053461382
erbB1,CDDD,R**2,0.5239672545568285,0.5682671944974252,0.6066878230913475
erbB1,CDDD,Kendal,0.5318491136441779,0.5594091867802315,0.5850755687834641
erbB1,DESC,Spearman,0.775789180295047,0.801977292366364,0.8244667365897307
erbB1,DESC,R**2,0.5926455508993076,0.6308865193113411,0.667507329069194
erbB1,DESC,Kendal,0.5708239821855865,0.5969470826681686,0.6241345263668198
erbB1,CDDD,Spearman,0.7414081322275399,0.7702628736765612,0.7958102463954663
erbB1,CDDD,R**2,0.5328801189802723,0.5719990395081691,0.6133372865013192
erbB1,CDDD,Kendal,0.5356066696683277,0.5641607174525091,0.5903287438155592
erbB1,DESC,Spearman,0.771156085872576,0.7976554704953078,0.820917045384517
erbB1,DESC,R**2,0.5831092606427439,0.6211543028513533,0.6585340861238768
erbB1,DESC,Kendal,0.5675009445783954,0.5964251666150794,0.6221206018674701
erbB1,CDDD,Spearman,0.7299944575192246,0.7655406016511365,0.7947664511488048
erbB1,CDDD,R**2,0.5235383145217185,0.5688109249477242,0.6045145642185575
erbB1,CDDD,Kendal,0.5348108345956727,0.5651745718526766,0.59307512727719
erbB1,DESC,Spearman,0.7657211312087742,0.7936723611590255,0.8195560278269072
erbB1,DESC,R**2,0.5742155761526674,0.615016596915891,0.6515976709551735
erbB1,DESC,Kendal,0.5617349230554256,0.589642148508949,0.6150137297312787
erbB1,CDDD,Spearman,0.7331352265024544,0.7634566273787774,0.7909064887580193
erbB1,CDDD,R**2,0.5162137500821588,0.5598208772172083,0.5983864144023635
erbB1,CDDD,Kendal,0.5297027201188661,0.5571804149395975,0.5845060436148434
erbB1,DESC,Spearman,0.7754070348790394,0.8025267695405683,0.8270316464615126
erbB1,DESC,R**2,0.5879967526222242,0.6292835418134395,0.6678274953828944
erbB1,DESC,Kendal,0.5728268110777778,0.6009250144670943,0.6271168980739762
erbB1,CDDD,Spearman,0.762750065090259,0.7913952241433471,0.8143910993515091
erbB1,CDDD,R**2,0.562444987435565,0.6010951793110092,0.6390312107045428
erbB1,CDDD,Kendal,0.5584659896944209,0.588060140003468,0.6161857069893747
erbB1,DESC,Spearman,0.7590369235902252,0.7878268673563834,0.8127802121047463
erbB1,DESC,R**2,0.5662418924102631,0.6103110284461767,0.6503217276790871
erbB1,DESC,Kendal,0.557704427244826,0.5866831921905239,0.6175909143885796
erbB1,CDDD,Spearman,0.7355140145452618,0.7691210854380504,0.7969647773959706
erbB1,CDDD,R**2,0.5363651307496118,0.5781485930754091,0.6175446979358956
erbB1,CDDD,Kendal,0.5390124307776178,0.5679387100558757,0.5941436994347561
LCK,DESC,Spearman,0.6375078254762178,0.7213526116463923,0.788866200932091
LCK,DESC,R**2,0.4289722656284304,0.5442628506653441,0.632156495552135
LCK,DESC,Kendal,0.46233426630953933,0.5366907530057978,0.599558145275784
LCK,CDDD,Spearman,0.5979821298444272,0.6882220521914226,0.7640832724866844
LCK,CDDD,R**2,0.34818936814483437,0.4650381985736277,0.5643392552934671
LCK,CDDD,Kendal,0.42623798946164,0.503568209302236,0.5693786201155493
LCK,DESC,Spearman,0.6530190468886183,0.7378888368573898,0.8063083667522647
LCK,DESC,R**2,0.4687559747006422,0.5680838800408177,0.6512745723798259
LCK,DESC,Kendal,0.48314838298084295,0.5530348643160157,0.6203719487563065
LCK,CDDD,Spearman,0.6166954892810201,0.6988936886749791,0.7704800879374779
LCK,CDDD,R**2,0.3906630442831495,0.4843480484078375,0.5718995762651593
LCK,CDDD,Kendal,0.43560304340661,0.5146035944197185,0.5795510573918141
LCK,DESC,Spearman,0.6133488936664683,0.7039937006335141,0.7776558002390477
LCK,DESC,R**2,0.40876122339059034,0.5158840858862499,0.6092616037894818
LCK,DESC,Kendal,0.4462328243458272,0.5221966125047928,0.5894190422813882
LCK,CDDD,Spearman,0.5524935258688802,0.6471182884406244,0.7283180805244441
LCK,CDDD,R**2,0.3048209175713274,0.4238496156410416,0.5250372549771616
LCK,CDDD,Kendal,0.39854271793602036,0.4668570766700904,0.5385041386196471
LCK,DESC,Spearman,0.6267023973003437,0.7167068666285612,0.7881147607800851
LCK,DESC,R**2,0.4513467308016785,0.5507417703158444,0.6375755330528082
LCK,DESC,Kendal,0.46607767391582955,0.5341938364581528,0.6031811710756734
LCK,CDDD,Spearman,0.5721624904399715,0.6710905006794362,0.7538920788672839
LCK,CDDD,R**2,0.35406855980629925,0.4664398338489427,0.5616637476193597
LCK,CDDD,Kendal,0.42155376295025926,0.49268337933552897,0.5681449291354954
LCK,DESC,Spearman,0.6379819822443339,0.7269347337698963,0.7945032958329153
LCK,DESC,R**2,0.4489387894497538,0.5522521806725251,0.6388854766002551
LCK,DESC,Kendal,0.47076525621344834,0.5464529494589784,0.610075028891295
LCK,CDDD,Spearman,0.580819381956699,0.677593207439244,0.7570296058448234
LCK,CDDD,R**2,0.36188187622050966,0.48052935067681257,0.5766993659130465
LCK,CDDD,Kendal,0.41686676107987475,0.4971854924153144,0.573331322679251
LCK,DESC,Spearman,0.6775510006683232,0.7521227662109736,0.8123664456807553
LCK,DESC,R**2,0.47202577829593456,0.569652265455292,0.6480489284203447
LCK,DESC,Kendal,0.4919843386792484,0.5608705097119128,0.6225998481156804
LCK,CDDD,Spearman,0.6077815208993221,0.6956916822302711,0.7648350177508655
LCK,CDDD,R**2,0.36772714417064295,0.47523619420992846,0.5640352648640224
LCK,CDDD,Kendal,0.4324810740902686,0.5071863581708514,0.5674559947862772
LCK,DESC,Spearman,0.5578682667281553,0.6600755457373605,0.7439930865789147
LCK,DESC,R**2,0.3498738640515911,0.4666811593716196,0.5676202208630228
LCK,DESC,Kendal,0.40563923930193574,0.4839253222319283,0.5496700007347425
LCK,CDDD,Spearman,0.5129520845023836,0.6112391373999059,0.6940171206090817
LCK,CDDD,R**2,0.2598387078043543,0.38406051942779373,0.4897257792793266
LCK,CDDD,Kendal,0.3632692694217628,0.4349906149617074,0.5054467704823787
LCK,DESC,Spearman,0.6324431388308067,0.7241145507248818,0.7909086836863031
LCK,DESC,R**2,0.44249959669078504,0.5513883889452564,0.6298703008072493
LCK,DESC,Kendal,0.46964195207715775,0.5422089966965539,0.6074100949222406
LCK,CDDD,Spearman,0.5607895683522031,0.6609026477321089,0.742696601352549
LCK,CDDD,R**2,0.3332760522829484,0.457700973695349,0.5525772941788639
LCK,CDDD,Kendal,0.4045543190660377,0.48508189072995544,0.5556277333512504
LCK,DESC,Spearman,0.657413216327636,0.7392614305414521,0.8099096504515539
LCK,DESC,R**2,0.47294706653000035,0.5669456117240596,0.6472956065058969
LCK,DESC,Kendal,0.486132949270959,0.553915132837745,0.616704341730777
LCK,CDDD,Spearman,0.5842060765549304,0.6813207748857418,0.7492963500175085
LCK,CDDD,R**2,0.3560964407052597,0.4626602173410026,0.5461919069487324
LCK,CDDD,Kendal,0.4256927873344092,0.4960015089612749,0.5633301327198174
LCK,DESC,Spearman,0.6863028237802243,0.7598690072215407,0.8217120841183729
LCK,DESC,R**2,0.4916199646334988,0.5802225468148547,0.657946150479484
LCK,DESC,Kendal,0.509976006464582,0.5738219382381202,0.6345121835476734
LCK,CDDD,Spearman,0.664882388915817,0.7419407815483442,0.8012656573982204
LCK,CDDD,R**2,0.42785298250027126,0.5289591757237828,0.6035335962404234
LCK,CDDD,Kendal,0.48759774353303803,0.5503479272760158,0.6138892855836807
Aurora-A,DESC,Spearman,0.7065320056944997,0.7719597149424187,0.8184582969354139
Aurora-A,DESC,R**2,0.5540539019922173,0.6259746295813382,0.6847322527654547
Aurora-A,DESC,Kendal,0.5279290015178649,0.5825514434980884,0.6321765180211738
Aurora-A,CDDD,Spearman,0.6734364203101025,0.7420612065753514,0.7965184955896276
Aurora-A,CDDD,R**2,0.5265789388736108,0.5992794031504847,0.6658328757724701
Aurora-A,CDDD,Kendal,0.49859008096547563,0.5557459629414064,0.6084894904960656
Aurora-A,DESC,Spearman,0.7121313209843343,0.7692831577502818,0.817524090785068
Aurora-A,DESC,R**2,0.5421141766390644,0.6149140770400973,0.6805575097718384
Aurora-A,DESC,Kendal,0.5264758767302384,0.5813246317287033,0.6316868680269425
Aurora-A,CDDD,Spearman,0.6726161774564837,0.7425144930149303,0.8003582602679632
Aurora-A,CDDD,R**2,0.5015759882375044,0.587055447450788,0.6553286615064904
Aurora-A,CDDD,Kendal,0.5026259253073792,0.5600928519471519,0.6103388338585044
Aurora-A,DESC,Spearman,0.6946633904009739,0.7575067760395314,0.810462802681179
Aurora-A,DESC,R**2,0.5181403058477922,0.6048035875968043,0.6730466321269094
Aurora-A,DESC,Kendal,0.5237297183724992,0.5756542110866572,0.6251893393009198
Aurora-A,CDDD,Spearman,0.6819778631206828,0.7493147007754591,0.8048820781396503
Aurora-A,CDDD,R**2,0.4910180121235378,0.5864588165753459,0.6585960193317525
Aurora-A,CDDD,Kendal,0.5110911731411806,0.5712863190854988,0.623706607135053
Aurora-A,DESC,Spearman,0.7448689522214202,0.7965186644595227,0.8371875679336831
Aurora-A,DESC,R**2,0.5976830640671666,0.6593186656647282,0.7154856614634106
Aurora-A,DESC,Kendal,0.5577758516310394,0.6086136689973378,0.6563450593997451
Aurora-A,CDDD,Spearman,0.6939096628069679,0.7582056275430556,0.8105464411406645
Aurora-A,CDDD,R**2,0.5431164086062163,0.6146888094082906,0.6786530020188842
Aurora-A,CDDD,Kendal,0.5189955262829896,0.5746596221187029,0.6265193879817978
Aurora-A,DESC,Spearman,0.6780076740946975,0.741202326878928,0.7964744171695599
Aurora-A,DESC,R**2,0.47908449618264287,0.5708465336912139,0.6444653721607313
Aurora-A,DESC,Kendal,0.5038419464354692,0.5587070082227494,0.6099540079800663
Aurora-A,CDDD,Spearman,0.6724051182459806,0.7350638279159362,0.797084314494906
Aurora-A,CDDD,R**2,0.48089596407231006,0.5615128064728663,0.6282698403788941
Aurora-A,CDDD,Kendal,0.5001766543097987,0.5522593259108506,0.6051151285500656
Aurora-A,DESC,Spearman,0.7049223367550596,0.765672925944798,0.8146666037774085
Aurora-A,DESC,R**2,0.5120490260474775,0.5926674082046575,0.6565510190249
Aurora-A,DESC,Kendal,0.5277941695320628,0.5792519613498048,0.6286012854798009
Aurora-A,CDDD,Spearman,0.6307643763003518,0.6995699913338927,0.7627318270401439
Aurora-A,CDDD,R**2,0.4374231898766844,0.5342491581559599,0.611323544635638
Aurora-A,CDDD,Kendal,0.4602533120168905,0.5229492562067527,0.5832642201124074
Aurora-A,DESC,Spearman,0.7368524490355782,0.7928271128293869,0.8377150297184818
Aurora-A,DESC,R**2,0.5768489674210274,0.6436502800670236,0.6980029606028755
Aurora-A,DESC,Kendal,0.5514769935667599,0.6043214353125983,0.6501929587224604
Aurora-A,CDDD,Spearman,0.6915152269325886,0.7535844428171455,0.8023819808858977
Aurora-A,CDDD,R**2,0.5170041036437727,0.6024991528014172,0.666762211745842
Aurora-A,CDDD,Kendal,0.5158719985294576,0.5678356872685554,0.6185283596324109
Aurora-A,DESC,Spearman,0.7095523265042911,0.7726227193455695,0.821195176108915
Aurora-A,DESC,R**2,0.5304827863249674,0.6151555335487009,0.688300113385333
Aurora-A,DESC,Kendal,0.5350069797965518,0.5885475475271348,0.6365499583917921
Aurora-A,CDDD,Spearman,0.6740717077265826,0.7447142989944355,0.8012677149400438
Aurora-A,CDDD,R**2,0.4858385858243322,0.5771470792537199,0.6503378039041023
Aurora-A,CDDD,Kendal,0.5045859318393112,0.5628163164905453,0.6146240523073888
Aurora-A,DESC,Spearman,0.7020818006823534,0.7658007129872418,0.8192742673599654
Aurora-A,DESC,R**2,0.5233856015860578,0.6088657823261581,0.6804882571351761
Aurora-A,DESC,Kendal,0.5282430141156067,0.5810127840915629,0.6326896577451162
Aurora-A,CDDD,Spearman,0.6524754531570471,0.7245353900373006,0.7869636521962595
Aurora-A,CDDD,R**2,0.4965132201500197,0.5850333026411128,0.6634436317248259
Aurora-A,CDDD,Kendal,0.4841132482651044,0.5485415681864042,0.6064997834640541
Aurora-A,DESC,Spearman,0.7256651369670384,0.79001965406081,0.8363294356897927
Aurora-A,DESC,R**2,0.5856431941947604,0.647506418515174,0.7024231452421555
Aurora-A,DESC,Kendal,0.5482137728666274,0.5986023955052391,0.6452810859932836
Aurora-A,CDDD,Spearman,0.688993128579197,0.7507577905352566,0.8024489241505305
Aurora-A,CDDD,R**2,0.5369332668795627,0.6098315753463073,0.6686328490963868
Aurora-A,CDDD,Kendal,0.5094337823190271,0.5620078826818423,0.6135636597314019
Glucocorticoid,DESC,Spearman,0.7077461202249086,0.775043830182514,0.8278195972390395
Glucocorticoid,DESC,R**2,0.5361453287239215,0.6233743796801146,0.6917170889807104
Glucocorticoid,DESC,Kendal,0.5258445288553483,0.5852652361176731,0.6386557027401771
Glucocorticoid,CDDD,Spearman,0.7050421426921281,0.7706527056035908,0.8230930285439427
Glucocorticoid,CDDD,R**2,0.5047950526854182,0.5919744735765404,0.6676947416778509
Glucocorticoid,CDDD,Kendal,0.5191743708104467,0.5773588129370234,0.6333076764874921
Glucocorticoid,DESC,Spearman,0.7062801010218813,0.7782167544253109,0.8350642507560087
Glucocorticoid,DESC,R**2,0.5361614236165455,0.643020734084683,0.7194644446173576
Glucocorticoid,DESC,Kendal,0.5273355730903905,0.5917993152234536,0.6533488164368467
Glucocorticoid,CDDD,Spearman,0.6769160839155792,0.7521316147370523,0.8125880876411055
Glucocorticoid,CDDD,R**2,0.4819810201071974,0.5774606975114742,0.6646083526742047
Glucocorticoid,CDDD,Kendal,0.4986805649188876,0.563035908922529,0.6201366836003569
Glucocorticoid,DESC,Spearman,0.6848509658999071,0.7601362706937981,0.8219492799136338
Glucocorticoid,DESC,R**2,0.5137383381095779,0.6000399464233136,0.670839010264411
Glucocorticoid,DESC,Kendal,0.5076642123002659,0.5738167691913224,0.6329124310173928
Glucocorticoid,CDDD,Spearman,0.6785605439580732,0.7535535368284629,0.8134582920121856
Glucocorticoid,CDDD,R**2,0.48758581838858,0.5792783200725726,0.6541089641118905
Glucocorticoid,CDDD,Kendal,0.5027738281435188,0.5688153396807178,0.6289432003152393
Glucocorticoid,DESC,Spearman,0.7119079756742179,0.7782338750794531,0.8329109883672144
Glucocorticoid,DESC,R**2,0.48865926787147873,0.5786475982598076,0.6489826794263931
Glucocorticoid,DESC,Kendal,0.526019568046299,0.5859200039455618,0.6416746584529027
Glucocorticoid,CDDD,Spearman,0.664590867271605,0.7436954948216926,0.8117488829747763
Glucocorticoid,CDDD,R**2,0.4553206049869465,0.5477041714397752,0.6358044738131902
Glucocorticoid,CDDD,Kendal,0.48909825799277257,0.5538094138672804,0.6133802038099261
Glucocorticoid,DESC,Spearman,0.734108990605043,0.7973162660540623,0.8486905275800984
Glucocorticoid,DESC,R**2,0.5799446261180622,0.6582645455453473,0.7206796483125841
Glucocorticoid,DESC,Kendal,0.5516255734816142,0.6087332842811424,0.6635210988230266
Glucocorticoid,CDDD,Spearman,0.7299029169150831,0.7955797193071896,0.8432384233433454
Glucocorticoid,CDDD,R**2,0.5385853756137902,0.6235156085203871,0.6867315746636843
Glucocorticoid,CDDD,Kendal,0.5408091422083326,0.6021227589891665,0.6542446713695322
Glucocorticoid,DESC,Spearman,0.7131477045252508,0.7822397934631204,0.8326911411416865
Glucocorticoid,DESC,R**2,0.5402053237607994,0.6205107222751591,0.6795847339261383
Glucocorticoid,DESC,Kendal,0.5352833191849855,0.5937025066394729,0.646809050743209
Glucocorticoid,CDDD,Spearman,0.6980971182327635,0.7684256833811889,0.8217068221148156
Glucocorticoid,CDDD,R**2,0.506770575292295,0.5939724682199368,0.6614256692065941
Glucocorticoid,CDDD,Kendal,0.5095691908120373,0.5775252703040541,0.6367966757514371
Glucocorticoid,DESC,Spearman,0.7026910356125255,0.766635237305648,0.8202901275684575
Glucocorticoid,DESC,R**2,0.5219730901772806,0.6172536966019364,0.6870866344314842
